"","SRR3051740","SRR3051741","SRR3051742","SRR3051743","SRR3051744","SRR3051745","SRR3051752","SRR3051753","SRR3051754","SRR3051755","SRR3051756","SRR3051757","SRR7054176","SRR7054177","SRR7054178","SRR7054179","SRR7054180","SRR7054181","SRR7054182","SRR7054183"
"Os06g0604400",9.59116427403967,9.19509004300497,9.66915863149655,9.68983822011843,9.28253631012708,9.08547538431461,9.13060403995097,9.50124555778275,9.03705654927552,8.98711911553126,8.81404044102443,9.40986000760928,8.87714844922466,8.58071860370551,8.66290945859324,8.42930562719033,10.0640480740116,10.1377002100677,10.0289600766619,10.0953966458964
"Os06g0605600",7.97338909994393,7.88043061249155,7.58630405555306,7.48751336806729,7.8452327106873,7.63177197780329,7.56314485927553,7.65856900362097,7.65340861101535,7.35749388180068,7.47385867660418,7.40823854888152,9.73281355805563,9.78817889614531,9.72334331177007,9.6888496037531,7.49091043307273,7.20844037888095,7.7814869494577,7.27517301546633
"Os06g0605900",10.5985049808937,10.6713183612398,11.1369471579955,10.6229606181064,10.6078037591915,10.6723878358484,10.0152815911093,10.2612652426014,9.8874556262788,10.5774657106156,10.6248893357045,10.5315162560419,10.2033559539977,10.5342228265767,10.498295127211,10.3268103733104,11.174810572244,11.2011850146113,11.0499156318274,11.0854093527336
"Os06g0607900",4.92144633522484,5.4124727067677,5.13908415293194,5.16228428922376,4.71174776354727,4.81362018669761,5.02898197662853,4.95298533319999,4.87956838896973,4.33861105817057,4.40419175096656,4.70634862137161,5.35847137695683,4.94254631557518,6.44124983172208,5.18503551866598,7.94272654779394,7.8875734912468,7.90368739011097,8.02659050819106
"Os06g0608000",6.97060847319109,7.22610666642496,7.98147244262856,6.46243398782519,7.01981519349593,6.83228745072626,7.50621410538605,7.242622267542,7.45189538436077,6.89398382040425,6.85126273665097,7.75634293484087,4.59142597749375,3.51052009467894,5.47920667026239,5.06629689300624,9.42015647045507,9.3284965756229,9.11962055589996,9.16799985971368
"Os06g0609600",9.58466325075063,9.5366007984416,8.93487738221492,9.65619598728367,9.41096769526618,9.71172142246643,9.74102149187443,9.57613293132551,9.68599195685089,9.88490260000997,9.69098427450078,9.50466569285019,10.5473973741139,10.5146548076413,10.6248893357045,10.6616636786756,9.03408811096993,8.7521267705622,8.94805280553764,8.762043300334
"Os06g0609800",7.99312962002243,7.97848279928748,7.69857142069198,8.30257654915494,8.00318524464946,7.93694122282319,8.09927530019335,8.18337690083665,8.01034143359383,7.48038586265458,7.32740809106238,7.95384678622721,9.48477166298748,9.3746757058317,9.50333907553661,9.5376325546476,8.75009885496685,8.59453698824454,8.73274721738664,8.82642951920748
"Os06g0611000",8.40087631272779,8.27250235730859,8.2662754945714,8.26898065436337,8.4272565220171,8.15233812638172,8.63253900140836,8.59597657029957,8.34476809769497,7.90658869231474,8.15803879393823,8.29050507627888,9.7283149231618,9.45445419536936,9.95973022690857,9.79803648029595,8.9556477531025,9.00286810587636,9.07608089648972,9.18472767683205
"Os06g0611500",0,0,0,0,0,0,2.34457143254896,2.49016261433925,0,0,0,4.61491296572394,0,0.671424551766612,0,1.20859414493289,10.8939633061215,10.8441059029518,11.3518261065297,11.3351999357482
"Os06g0612200",9.32697176690434,9.53179361040049,10.0913503635406,9.25289235482625,9.568934618785,9.55270310181635,9.13060403995097,9.38156992221866,9.34479366791009,9.74589936496002,10.2473231343838,10.018711964444,9.96797023800571,9.88986266033032,10.2442961263669,10.206796071704,10.9119353572667,10.930764079759,10.9185749870156,10.8873928918756
"Os06g0612300",5.07427195726354,5.44960313206136,6.29767536947173,5.42305496571911,5.84751526669813,5.06923406381374,5.88919954384124,6.06159484710168,5.31581048835247,5.20542996863956,5.01523439728456,5.43474323273985,2.95541879157247,2.6572469185701,2.7924441149992,2.67760876070082,6.82305646542031,6.63157303892527,6.60731085910265,6.28229323854784
"Os06g0612550",0,0,0,0,0,0,0,1.84833498836768,0,0,1.94010057071387,2.6748863714997,0,0.912928301694496,0,0,8.27789042808317,8.26259645044771,8.36708672626588,8.26668997490209
"Os06g0612800",13.3478605651345,13.1865829103419,13.0365299812251,13.6158140420533,13.2598319806213,13.2939486236924,13.7564976003534,13.9500856277634,13.8722953727877,13.3227158574661,13.0672632723329,13.5621450176842,14.3490071392278,14.3401438538097,14.6391875176379,14.666460594967,13.9841719288798,13.9710098560251,13.8321542161388,13.8864442810011
"Os06g0613000",3.41590941148912,2.47527625813925,0,2.51438645174343,0,2.47527625813925,2.7228125397009,3.17713961300347,3.86601362328011,2.59699470701579,0,2.6748863714997,13.7409461669763,13.7157046770403,13.3344855114873,13.3438909424263,12.4418205306613,12.4232650152899,12.6753379752525,12.6822506375702
"Os06g0613500",6.72026331028194,6.91493099561383,6.83503443596593,6.49728091758355,6.5743399430638,6.77237772701683,6.31987994077343,5.60195131354875,6.36601935831393,7.80069880931654,7.62134194348883,6.80403400373842,7.50496656967183,7.52233564026712,8.13352319868489,7.61547516294,9.05749942434215,9.0819916020459,8.82917930841021,8.91882082188435
"Os06g0614100",7.64607829462013,7.50496656967183,7.52550546707454,8.10931904785195,7.69842554652287,7.74952607060265,7.77807510085261,7.72667079669607,7.51394817407451,7.80069880931654,7.94002868225585,7.58349199211823,6.67676493730831,6.44164647660409,6.83658529688097,7.46072353450726,4.95353809262544,5.80238239952229,5.25097194398864,5.17614644193418
"Os06g0618100",8.89927234613589,9.29994088571337,9.4060089300761,8.9856891092404,9.11910207093548,8.93520669017709,8.69207334671773,8.60066153094107,8.71330985770541,9.18172757619582,9.2732923576992,9.40986000760928,7.75668030752512,7.93310141306244,8.02780757899131,8.12693463573185,8.17956482307885,8.45115562600468,8.20230036914754,8.17324498008409
"Os06g0618300",7.24428029289891,7.34354045447955,6.8829683978342,6.59889593254112,7.1543509218633,6.86214525154158,6.64747210503823,6.62074570581207,6.77215543176527,6.9958434432464,7.34609311908178,6.7867322998151,8.08975731197451,7.4641067598962,6.60305283407236,6.86983322242375,7.53801348369657,7.57716290680648,7.64735874887363,7.74238537342839
"Os06g0618700",9.30072139625951,9.20443376823395,8.20923178947964,8.9018722184126,8.93824227478054,8.71621293668104,7.56314485927553,7.92739071350416,8.10626466950535,7.33941959389957,7.70402579509166,7.90553402417192,4.79965069060356,5.59350378256294,4.70134547747011,3.18414849590588,8.68861415321112,8.51490568918737,8.45400061177802,8.60880417017295
"Os06g0620600",8.33031294332413,8.35084087237493,8.25805629679871,7.8412896581067,8.08798194979666,8.3817369236144,7.85255289910664,7.77807510085261,7.98668207469096,8.70815946474587,8.97684471259406,8.15648489596987,8.79298808850819,8.76324605157338,9.01107837975899,9.0642929301848,8.97684471259406,8.95476929702346,8.97974921514863,8.76576055799792
"Os06g0620700",0,3.3416191087573,2.81400825647264,0,0,2.47527625813925,2.34457143254896,2.49016261433925,1.97548875021635,5.31518048651349,5.62855591412314,2.33804793595419,0.490689059560852,1.07772553151919,0,0,0.458496250072116,0.603840779852542,1.07772553151919,0.458496250072116
"Os06g0622300",10.9243378791405,10.9259007055081,11.166916686696,10.9679560392792,10.9640050920284,10.9618267988624,11.3580274242844,11.1995887271541,11.352633996761,10.8648499465154,10.8672145734502,11.1089016416207,11.033206954214,11.0696124305333,10.9376054484127,11.1098553717552,10.2015050168368,10.2276182044067,10.1636947450048,10.152834258362
"Os06g0622800",9.52312609737976,9.49123307231906,9.90216661029542,9.7828784821344,9.65985283816672,9.65849687848683,10.1148847878439,9.99573424306435,9.94086937358867,9.59713600152551,9.89366789428077,10.0071013401456,9.55041899966658,9.54703368815716,9.75410003109877,9.94477886711967,9.15567451022153,9.14894000032209,9.21665792203744,9.28354472035967
"Os06g0623050",9.52312609737976,9.49123307231906,9.90216661029542,9.7828784821344,9.65985283816672,9.65849687848683,10.1148847878439,9.99573424306435,9.94086937358867,9.59713600152551,9.89366789428077,10.0071013401456,9.55041899966658,9.54703368815716,9.75410003109877,9.94477886711967,9.15567451022153,9.14894000032209,9.21665792203744,9.28354472035967
"Os06g0625800",7.79239366649002,8.04815455700713,8.38962111921968,7.646859544445,7.86481273045865,7.77685214307276,8.11304277862415,7.92739071350416,8.09442452863158,7.75536988912365,7.64762942368295,8.39591616953577,10.197662171559,10.3155463713356,10.2477219055902,10.3112296317222,11.4645386674302,11.4120989475371,11.4144898332254,11.4765079341663
"Os06g0625900",7.79239366649002,8.04815455700713,8.38962111921968,7.646859544445,7.86481273045865,7.77685214307276,8.11304277862415,7.92739071350416,8.09442452863158,7.75536988912365,7.64762942368295,8.39591616953577,10.197662171559,10.3155463713356,10.2477219055902,10.3112296317222,11.4645386674302,11.4120989475371,11.4144898332254,11.4765079341663
"Os06g0626466",4.74558767291785,4.8168276479447,2.81400825647264,2.91758127926344,2.58555712689366,4.06614796052019,2.7228125397009,2.49016261433925,2.57824265478113,2.59699470701579,3.2413642215348,3.954595134795,3.75676929027704,3.15600751502169,4.10275192194717,3.35974761272654,5.07427195726354,5.1068888738067,4.90926696710594,4.6458344002725
"Os06g0632700",9.79195959781225,9.93357177020288,10.1349408964108,9.97796799614489,9.86649240403898,9.98724731900656,10.0635561768156,10.1073715085376,9.9713747456584,9.86319880197903,9.98810772407245,9.87580709904681,9.4288360176745,9.43475088509855,9.71178040231213,9.66850849157214,8.84441711752051,8.84282885253598,9.05615469154384,9.00645982342131
"Os06g0633100",3.10480247600904,3.10264903991445,0,0,0,0,0,0,0,0,1.94010057071387,0,2.67760876070082,1.49626474458065,0,1.82250825390953,3.6058844397039,2.76043728623578,3.37234755689763,3.23938780332547
"Os06g0633300",0,0,0,0,0,0,0,0,0,0,0,0,4.05841910866475,4.08628683965088,5.18991717545096,5.11916350383948,5.8066534932993,5.76369639024736,5.33741258571508,4.76129456984913
"Os06g0633500",5.81013556296959,5.95159600691955,5.42305496571911,6.11215147393492,5.99020879781148,6.46612094099689,5.88919954384124,5.8907136105555,5.55963598056052,6.28613014057813,5.07762766705646,5.18503551866598,6.00709077409929,4.88661088255361,5.47920667026239,6.15366035833285,3.29931280276504,3.86601362328011,3.50247196985024,4.08628683965088
"Os06g0633900",6.95681295769318,7.24945675744275,6.29767536947173,7.5418022925714,7.34836438420749,7.0674091449952,7.57943869338239,7.79712895875334,7.27517301546633,6.89398382040425,6.63988104612922,6.67022035243488,7.08754576051834,6.6902805526404,8.26109085673466,8.29458524476788,7.25726291760662,7.12693237598879,7.33897568633225,7.38170983625349
"Os06g0634600",8.85018284918233,8.6414554096335,8.99499579443092,9.01897027915438,8.85178968726422,8.83630574751752,8.82642951920748,8.7521267705622,8.85201475687597,8.77364512913558,8.60103142830546,8.63249572920639,9.80279928906733,9.89671684957794,9.8033793518232,9.81237390340614,9.4933556732759,9.60488284441016,9.47395945855002,9.52433055366755
"Os06g0635200",10.2454952482236,10.2084553810023,11.0101350085076,10.9692725006821,10.6664881788712,10.3348848746674,11.0245476353788,11.1796882278778,11.1030974411607,9.51357450045854,9.355117133627,10.1365213767026,9.05997889036916,8.92048921143726,8.23413357754289,7.86190424801472,7.35632421769729,7.29713331190154,7.22157992924731,7.45730507448061
"Os06g0636100",0,0,0,0,0,0,0,0,0,0,2.5380625154213,0,0.671424551766612,0.671424551766612,1.22044610479794,0,5.43790148279603,5.27114326491017,6.1905574154604,6.40296113127006
"Os06g0636300",5.03570795989408,5.33741258571508,4.52747512135321,4.43262720868453,4.71174776354727,4.73897175717779,5.32946110957734,5.17161420112072,5.27114326491017,2.59699470701579,4.6992163673234,3.22500437558943,7.74421967428008,7.43978623383101,7.684184062324,7.42741011263325,5.42284091538153,5.54247429373032,4.7714391673899,5.13908415293194
"Os06g0636800",0,0,0,0,0,0,0,2.49016261433925,0,0,2.95541879157247,0,0.490689059560852,0.671424551766612,0.856224242422107,0,7.51179941043352,7.01087509362767,7.84414850022194,7.83780311334614
"Os06g0638700",7.94473568969031,8.26426985974284,8.14273500939154,7.89833722999384,8.3343498310544,7.79712895875334,7.52550546707454,7.49888520726428,7.70412083434566,7.90658869231474,7.93279379622396,8.45943166279712,3.18414849590588,2.49351832413218,4.53158640344571,3.68060292796178,3.41590941148912,3.37234755689763,4.08754138869902,3.60206167757603
"Os06g0638900",10.2612652426014,10.1520031383764,10.6470778461462,10.2781731601035,10.2014513349835,10.2185738406721,10.3133544902185,10.4652723101079,10.3748509889372,10.9704592878904,11.0044607832695,10.3596465104297,8.75203869389811,8.61996063838951,9.11185836354706,9.07045298123201,9.62834923174745,9.5124778368001,9.43009399056203,9.50333907553661
"Os06g0639100",12.3282123650556,12.2575184637171,12.6714136152747,12.5135433307791,12.2900946851247,12.4117132499019,12.5032327330888,12.6891251230688,12.6370885376937,12.5296044789758,12.562794304702,12.4204369245215,12.9981961540069,12.9764127424151,13.3850351030311,13.2939486236924,12.7689707853498,12.8309947910531,12.5561200020122,12.6080124294538
"Os06g0639300",4.79505998233504,4.53487772740459,4.95353809262544,3.96191057526386,4.53390946116124,3.77716691160306,4.29689751690926,4.69983555354619,5.27114326491017,3.77716691160306,4.6992163673234,4.70634862137161,4.88661088255361,4.60869838514697,5.78922676194544,5.70437830723785,6.1878083442719,6.21854494966667,6.24191545548133,6.17247442082765
"Os06g0639500",9.44959627840603,9.35320774857292,9.18628141075409,9.33896726680019,9.19402761575587,9.2147026687459,9.52851768814819,9.26938237991044,9.47699005191387,8.59900013875928,8.74044757326531,8.92000255221497,10.9870191336352,10.9387137353456,11.1848994792705,11.1484034377038,9.62834923174745,9.72247923016155,9.78796070595612,9.76139645016949
"Os06g0639550",8.27120360343946,8.20937422542459,8.1465830069789,8.11628466648741,8.16588246413411,7.96254527986088,8.24039602048942,8.23370500049334,8.21937042329536,8.06193346721746,8.49896726405894,8.29549631574181,6.36790480475129,6.92312916189784,7.57036715649845,7.38707162982507,7.46450862584947,7.45668216830588,7.23523804070817,7.55643730059101
"Os06g0639600",8.27120360343946,8.20937422542459,8.1465830069789,8.11628466648741,8.16588246413411,7.96254527986088,8.24039602048942,8.23370500049334,8.21937042329536,8.06193346721746,8.49896726405894,8.29549631574181,6.36790480475129,6.92312916189784,7.57036715649845,7.38707162982507,7.46450862584947,7.45668216830588,7.23523804070817,7.55643730059101
"Os06g0641800",8.51313123589361,8.44924650215835,8.393455700178,8.35482914831088,8.34850200304731,8.35948120261121,7.79389756764631,7.95426441372405,7.79389756764631,7.63687811718098,7.47385867660418,8.01175414073609,5.11815103225099,4.94254631557518,5.63625654103487,5.82561251983489,7.74728822436754,7.85795164574288,7.66208432442648,7.44799121688981
"Os06g0642900",9.39048829079686,9.29118183169034,9.21434668972488,9.47395945855002,9.29832542390179,9.34045693059162,9.27229936946819,9.3793551304909,9.43022996115253,9.61168480334648,9.38026238586012,9.05975453869211,11.6984198458082,11.7126036272443,11.3622316996011,11.2720552501923,10.8322214297228,10.9674160592202,10.9097214020774,10.9066476459813
"Os06g0643500",0,0,0,0,0,0,0,0,1.97548875021635,0,0,0,7.60882332808863,7.50889413523557,7.0674091449952,7.17828928392895,8.51875758975655,8.57521046398863,8.4120220678369,8.58207798273421
"Os06g0643700",8.02861847382056,7.93606270358923,7.74541710998223,8.0888872108754,8.45400061177802,7.48234694714172,7.90368739011097,7.82515328987189,7.5941293916664,6.8784513122336,6.79676944814189,7.70213469780951,9.77993479028979,9.67335734107787,9.41028516365292,9.39507810660239,8.08521156708772,8.22089145456967,8.37386436583496,8.28408604516945
"Os06g0643900",10.9867400537073,11.0123666793244,10.7044756889211,11.0557615120674,11.0619111944186,11.2137905421347,11.2483474373906,11.2333302236422,11.4021599552033,10.6126493114057,10.3174759987312,10.7624926672664,12.4834145058374,12.531088491031,12.6494840071709,12.6128857769599,11.7167231338425,11.8694815998222,11.7293198828788,11.732078639451
"Os06g0644600",9.96684371780161,10.2001551053485,10.6139948755123,9.92601414524117,10.1700095594371,10.0994738377347,9.63686198300727,9.67447503311316,9.91346816237382,10.3254762403259,11.0033494667711,10.7456476922256,9.56816976089386,9.62193977050603,10.1465286956914,10.1402324332817,10.0856417076977,10.2069306833125,10.2114073321671,10.1568692029259
"Os06g0644700",7.84137604707261,7.82970151721987,7.73020299522467,7.65900751410235,7.68603717804905,8.10292721991247,7.93904114448905,7.89691171375816,8.05131140311848,8.83165225372537,8.81896567203927,8.02416076673327,8.91309762483259,8.94924057236621,9.29378669408346,9.24995903573226,9.78686992426324,9.77298927536628,9.78796070595612,9.86276533458746
"Os06g0646500",11.8488854289639,12.0262060619462,11.5305619717098,11.7154642645626,11.8484590706311,11.7833097111937,11.6265916575184,11.7459835157081,11.6804484275307,11.888818170483,11.9563306461258,11.9099961589618,12.624367056017,12.6428863574179,12.0427049285483,11.9440227585642,13.1147875712679,13.1365055110853,12.9541268869672,12.9645784930064
"Os06g0646600",14.19304893639,14.2908499736122,13.8535397993792,13.6916919674999,13.7564976003534,14.0279074268812,13.2061697807033,13.2939486236924,13.4639138314982,13.7564976003534,13.633303663611,13.6464087213324,9.30748624447232,9.33184518711498,9.58012606845249,9.55075215900645,11.3514720641568,11.3389402695002,11.307443157054,11.3047546048351
"Os06g0646700",8.90932552938572,8.47412894564127,8.01280649622361,8.79043887230098,8.64065198227001,8.8029930912488,8.7374883611728,8.68969843387717,8.67197748302367,8.66542963994558,8.09927530019335,7.90553402417192,8.7023389306509,8.76910300695364,7.74321269643157,8.03250366252445,6.77501337269641,6.92268111419791,6.87645418507057,6.94178505187238
"Os06g0646900",1.26293566200796,0,2.81400825647264,3.64160850053875,0,0,0,2.49016261433925,0,0,0,2.33804793595419,9.39452373750011,9.36964533785302,9.69797919607634,9.38482102812493,3.25403355173631,3.68274076229314,2.57196611067693,2.74891017486066
"Os06g0647100",10.6916769977457,10.7551962861303,10.2312771359797,10.4305805015167,10.870269898299,10.4452844848815,10.0249417817414,10.0932361922084,9.98754166597018,9.99072031492079,9.77810817153047,10.7317603382042,6.19140609875848,5.96193151624914,6.88260222843509,6.62221353523231,9.31866890716832,9.26131587523917,9.16735183111987,9.29845366349475
"Os06g0647700",8.06575796573074,8.33499625218428,9.37324502404012,8.61910934451438,8.4120220678369,8.38479168214799,9.33508330773896,9.04618738252802,8.91195864289871,8.41978600348425,8.31442178752374,8.01763490274952,9.2446751961904,8.95450558157402,9.69125636253041,9.3543110488432,8.14319913515691,8.17187214241124,8.18735121060998,8.29445053930942
"Os06g0647801",7.21396831496711,7.21020703253656,8.60700950125657,7.7923255505566,7.6123837945548,7.1543509218633,8.18769444083814,7.84045500337729,7.97433871347547,7.33941959389957,7.25986558902036,7.31264387977047,7.34065644223886,7.90280406222925,8.27849540683537,8.54454350453042,6.43136887021772,6.61920379034409,6.26916962063595,6.31987994077343
"Os06g0647900",7.64607829462013,7.76942065778944,9.4933556732759,8.28396481017791,8.19231247659692,7.94594051318776,8.85912606297971,8.58460273602373,8.49500797488884,7.84664722316662,7.85255289910664,7.85095001226652,9.86556262469177,9.9496287945983,9.66894945423502,9.57285672562469,7.23886407779203,7.6524647352628,7.31264387977047,7.26048746348325
"Os06g0649000",5.76405796870892,4.76129456984913,4.29062097280507,3.96191057526386,3.75825665744674,4.41749366780112,4.69174109431323,4.69983555354619,5.45198603768264,8.66542963994558,8.52061030250115,7.23714600993602,4.40419175096656,3.51052009467894,3.2413642215348,4.04656009701716,2.72815829989672,2.47527625813925,2.23683554883411,3.00936489755223
"Os06g0649500",10.7903654746117,10.8041577703714,10.6765438666108,10.7165461313171,10.8168655740886,10.8714275812199,10.9011068079121,10.8032244316572,10.9409086069302,10.6915339528614,10.7633642267002,10.8610556736452,10.6650945260409,10.66108028428,10.9414398501385,10.9807653440015,10.3446063811113,10.3476062713489,10.1871619182037,10.2085778444117
"Os06g0649900",7.2771427848524,7.40659556105183,7.55698171639815,6.5640533164453,7.1543509218633,7.81979509284021,7.00526819153306,6.68128078829773,6.81562985265843,7.35749388180068,7.51579989851509,7.31264387977047,6.00709077409929,5.59350378256294,7.0674091449952,7.1238528754981,7.81418287759088,7.646713964674,7.59377925578605,7.39661201052656
"Os06g0650100",9.65239365866652,9.57587834569425,9.34944392641796,9.67423602723098,9.64026015573213,10.0122768642337,9.68708936156901,9.84302872674417,9.74604578414866,10.2315614426487,10.3249085473077,10.0331550141555,8.88310466431522,8.82033049706144,8.9776671882833,9.09997827346749,9.66907229951255,9.67415556969323,9.52761960456052,9.62395309661514
"Os06g0651000",7.7809410561702,8.12824934611662,8.0422806949804,7.53215553781059,8.19231247659692,8.86543233596987,7.78585152549478,7.75426098788278,7.82569752808849,11.2657767739206,10.8352245919122,9.27877432760924,7.5296710075863,7.646859544445,5.31549548743298,4.54442566247032,6.40562954945503,6.53869423767615,7.06663445268311,6.95153258324468
"Os06g0651200",5.34288481696731,4.61758626696669,4.95353809262544,6.99130175425399,6.2429906397517,6.09460951297023,8.24683176616207,7.44948179568116,8.26074745433628,5.4175607676093,5.70809717998198,6.43763522821847,9.72024932842419,9.87996460969766,6.44124983172208,5.94974994747904,4.86356753377181,5.08167856764356,4.94836329746364,5.02898197662853
"Os06g0651300",7.39383025851087,7.43292768253716,7.0674091449952,7.63842618018476,7.44756894194736,7.18898233406885,7.44076206566057,7.39315293191898,7.48030702682861,6.44137980438894,6.44164647660409,6.8606057319359,8.22528975347268,8.36536844165876,8.73708684684589,8.7038702289882,6.3984871654198,6.37082484167691,6.34901445798785,6.28229323854784
"Os06g0652300",7.22062739558487,6.38151026931174,5.87074937475253,7.05835021657544,7.00302990676776,6.44529860023283,7.94541573798096,8.04063601378688,7.57324304463536,6.10868810167477,5.41071843968441,5.95569876626863,5.07427195726354,5.16040089959782,3.59244703685249,3.68060292796178,0.912928301694496,1.02681236078441,1.0719516706482,1.04290876552877
"Os06g0653000",0,0,2.1024614331714,0,0,0,0,0,0,0,0,0,8.33510026770633,8.55845725511614,8.51231511613831,8.50000641055233,8.86162677979646,8.68629637566338,9.2274973214262,9.07608089648972
"Os06g0653200",2.6572469185701,2.47527625813925,0,0,3.28595363972044,0,0,0,0,0,0,0,6.60502398768424,6.3127236500449,6.27354262815121,6.15366035833285,2.88408818107861,3.65703595379306,3.40275769119743,3.40186709345416
"Os06g0653800",9.35392326730927,9.55624546636445,9.24295821903975,9.26247211150869,9.47681808185289,9.39689925728002,9.49100062699441,9.36240640610824,9.31871436070429,9.66833250683738,9.48477166298748,9.80798168678692,8.60371519674627,8.8427901328586,9.06706751571658,9.13721910282191,9.33028556612289,9.14221589256651,9.32089248733734,9.44033299021081
"Os06g0654300",5.37324603073248,5.51959191364513,6.13581278354303,5.04442199485962,4.81041366982663,5.00327517150411,5.43790148279603,5.3207992341414,5.31581048835247,4.70634862137161,5.35878637787633,5.67040358095154,5.0236362164327,5.11815103225099,6.02794524437573,6.43763522821847,5.78940487280627,5.93971244955732,5.86003057219125,5.56629630998961
"Os06g0655200",1.94010057071387,0,0,0,0,0,0,0,2.57824265478113,0,0,0,1.5760624088126,0,2.36862644561386,2.35479495821592,12.115045231074,12.0989850858245,11.981884619161,12.0502843814895
"Os06g0656000",7.84749964932363,7.89255153430423,7.90625550580069,7.8758749659432,7.46851493526224,7.64847694056736,7.55698171639815,7.5942042979779,7.58270195787519,7.20909318652222,7.21278128524787,8.27222727120823,6.84554313929804,6.6902805526404,7.64125196341739,7.92170535203886,8.13594046700763,8.28020049885314,8.26363918441809,8.12651402972067
"Os06g0658500",4.648721330708,3.3416191087573,3.65327877926382,3.96191057526386,4.43262720868453,2.47527625813925,4.79002409887013,4.69983555354619,4.45448318877613,4.33861105817057,4.03228998607405,3.954595134795,3.37234755689763,2.87371224359664,2.7924441149992,4.16619434045853,6.94727726492211,6.75923435920178,7.1543509218633,7.02406306735943
"Os06g0659200",4.35231231765816,4.61758626696669,5.45596259727497,4.53158640344571,5.08167856764356,4.81362018669761,4.69174109431323,4.45663662487072,4.25663154275168,4.94720178579475,5.01523439728456,5.18503551866598,0,0.671424551766612,1.90619697545824,2.35479495821592,1.63844710179757,2.11855783791576,1.99595829702323,2.11855783791576
"Os06g0660200",0,0,0,0,0,0,0,0,0,0,0,0,2.51438645174343,1.90619697545824,3.86601362328011,3.53730738370323,4.53390946116124,4.06614796052019,4.65250435654336,3.77716691160306
"Os06g0660700",9.76672742053989,9.76381707076039,9.58874733407107,9.46387781526958,9.64813665218764,9.48945894594298,9.43436333157409,9.45221930676507,9.5257729319648,9.51182035896499,9.45760180599164,9.33637217093523,9.12783652810603,9.0223820695506,9.45055524367512,9.53448390640107,10.178602831226,10.3209744069631,10.0120911442197,9.93357177020288
"Os06g0661200",5.59310852265867,4.8168276479447,4.81041366982663,7.03500082155291,6.90745360948487,6.6530581922111,7.91438282038358,7.16363464529686,7.27517301546633,5.89317864504779,5.35878637787633,4.79906183221474,3.59244703685249,4.14694189891329,4.43262720868453,4.9975983538611,0.616992500144231,0.603840779852542,0.833985000288463,0.790689059560852
"Os06g0661500",7.70833633589417,7.39260437602792,6.5425647339661,7.73196009158572,7.3866791179555,7.4657395203261,7.78585152549478,7.81702128119353,7.96182638441265,7.28857731187716,6.82327807773607,6.8784513122336,8.4280423909352,8.61330190302061,7.84015997330531,7.86190424801472,5.7475202428993,6.22562371160016,5.81714301481205,5.56629630998961
"Os06g0661700",9.18345450168705,9.02151520883738,8.93042304723729,9.33896726680019,9.38156992221866,9.200776532891,9.45315403085399,9.36240640610824,9.25637914484639,9.03872516867696,8.77313780570274,8.78097103881864,9.91731160750789,9.96905427160951,10.2529121063923,10.2018849097585,10.0213632013053,10.069908731799,10.1486285093208,10.2039742673354
"Os06g0661800",10.0808775580331,9.46263826983563,9.65705637028792,10.24857315915,10.1351194548577,10.0365823525482,10.6299611894791,10.3891971501557,10.6490929222797,9.52333826118762,9.30758414568725,9.91941826755966,9.02661541349069,9.00805928150772,9.26330677623349,9.34574789757953,7.88630562186927,7.85237823834874,7.78649667701843,8.16313599042184
"Os06g0662100",5.51604718011633,5.1960644443647,5.67644959545955,5.98093681966648,6.19729129502839,5.7475202428993,5.95293353371261,5.72281526421149,5.52773729223707,5.07834543170532,5.62855591412314,4.96618712968393,4.12351535499298,4.54442566247032,3.98752117475249,2.99194575782281,2.62581817451803,1.94010057071387,2.60913037769505,2.59490369823106
"Os06g0662300",0,0,0,0,0,0,0,0,0,0,2.5380625154213,3.954595134795,0.671424551766612,0,0,1.82250825390953,10.0657323191055,10.1342009870865,9.99801829936861,10.0211764923785
"Os06g0662550",3.77716691160306,4.53487772740459,6.16493987019253,3.96191057526386,5.3212631248208,4.93971713915686,4.69174109431323,4.35231231765816,5.11463156585642,3.60044060369141,5.31406664049915,5.31581048835247,4.59142597749375,4.88661088255361,6.27354262815121,5.78922676194544,8.29271338384463,8.34061179150076,8.24683176616207,8.28149918771524
"Os06g0662800",0,0,0,0,0,0,0,0,0,0,0,0,1.27795849023719,2.23683554883411,3.42527223943647,2.35479495821592,11.3575275491644,11.3748170793628,11.280298764408,11.2861200121182
"Os06g0662850",0,0,0,0,0,0,0,0,0,0,0,0,1.27795849023719,2.23683554883411,3.42527223943647,2.35479495821592,11.3575275491644,11.3748170793628,11.280298764408,11.2861200121182
"Os06g0662900",0,0,0,0,0,0,0,0,0,0,0,2.6748863714997,1.5760624088126,2.23683554883411,0,1.20859414493289,12.1618987219059,12.072282211658,11.9857042337073,12.0669885752155
"Os06g0663000",0,0,0,0,0,0,0,2.49016261433925,0,0,2.5380625154213,0,0.671424551766612,1.07772553151919,0,0.833985000288463,5.3849773721971,5.50172546278868,6.28503382250198,5.9646647234241
"Os06g0663400",10.9518598367831,10.9071167097677,10.9849468698906,10.6900715116259,10.9241648755419,10.8197422621978,10.9578743991851,10.8889658242122,10.9175407191343,11.3419061846285,11.2775228293502,11.2084673716488,10.3945034464307,10.4311993445895,10.3057450484,10.4028204395423,10.6408793213637,10.6499009584291,10.7088181683593,10.6700773782244
